recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
95077522,76561198004227739,767,100,1044,0,1044,2021-07-05,koreana,"처음  시간만 재미있는 게임  시간안에 컨텐츠가 전부 소모되고결국엔 노가다와 지루한 스토리만 이어진다  서브노티카 가 정말 잘 만든 게임이란걸새삼 느끼게 해주는 게임이었다 난해한 스토리와 불친절한 퍼즐요소 넓게만 만들어둬 플레이 타임 늘리기에급급한듯한 스토리 섬들    나중엔 파밍이 일같고스토리 미는건 하기 싫은 숙제같다 ",2021-07-05,2022-07-27,False,7,0,0.558354973793029785,0,True,False,False
43670895,76561198206658395,44,18,504,0,481,2021-01-02,koreana,"딱  시간 재밌다 명백한 서브노티카 하위호환",2018-07-22,2020-01-29,False,3,0,0.557046949863433838,0,True,False,True
90887861,76561198347715723,0,2,5959,0,2294,2022-10-03,koreana,"초반에는 흥미진진합니다  특히나 식량이나 물이 없는 경우가 다반사  그외로 컨텐츠는 괜찮았으나      년부터 업데이트가  전혀  없습니다  얼리 액세스라는 의미가 뭔지 다시 알려주는 게임입니다  아니 본인 일하는 사진이랑 고양이 사진말고 업뎃해달라고   구매할 고민이 있다면  반대하고 얼리 액세스 끝나고 구매하시길 바랍니다 ",2021-04-25,2021-04-25,False,3,0,0.551282048225402832,0,True,False,True
44031592,76561198026229714,620,107,2905,0,495,2022-07-09,koreana,"재밌어보이고 생존게임이어서 샀는데 현재로썬 컨텐츠가 너무 부족함몇시간만 하다보면 끝에 상어킬러가 되고 아무것도 두렵지 않게되는데 문제는 이제 할게 없어서 그냥 뗏목위에서 농땡이 피우는 것 밖에 할게 없게됨이렇게 또 얼액에 데어버렸읍니다   꾸준히 업데이트하다보면 이 평가가 추천으로 바뀔지도 ",2018-08-10,2018-08-10,False,3,0,0.547852277755737305,0,True,False,True
117610912,76561198417671812,0,27,19667,40,7038,2024-04-23,koreana,"컴퓨터 사양이 아무리 좋아도 배 크기를 크게 만들면 프레임이    이하로 떨어지는건 물론이고 렉이 심해짐  스토리 끝나면 마지막 컨텐츠가 배 꾸미는건데 배를 꾸미면 꾸밀수록 프레임이 낮아져서 렉이 걸리는 게임은이 게임밖에 없을듯 ",2022-06-26,2022-07-03,False,2,0,0.545454561710357666,0,False,False,False
103270711,76561198900238360,0,1,110809,1,97836,2024-05-04,koreana,"할만큼 했다만 여전히 비추천 박는다   왜냐고 한다면 늬들이 업데이트를 더럽게 안해서 그래   아니 무슨 업데이트를  년에  번 할까해   못해도  년에  번정도는 해야지  그리고 업데이트 할때 스토리떡밥 회수좀해라  떡밥만 뿌리고 회수를 안하고 다른 떡밥만 뿌리지 말고  ",2021-11-22,2021-11-22,False,2,1,0.545454561710357666,0,True,False,True
101490166,76561198911973772,0,1,11602,0,9314,2024-03-24,koreana,"아니 엔딩이라고  년반인가 기다리고 챕터가 몇개 없는데 이걸 ",2021-10-23,2022-07-29,False,2,0,0.545454561710357666,0,True,False,True
45767903,76561198098547594,0,2,6853,0,2039,2020-08-21,koreana,"  시간이나 했을만큼 재밌게하긴했는데 샌드박스형게임의 단점이 너무 고스란히 있어서 결국 금방 질림 차라리 지구상의 쓰레기치우기게임이었으면 목표라도있었을거같아요",2018-11-12,2018-11-12,False,2,5,0.54356849193572998,0,True,False,True
117360665,76561199000478756,60,1,2315,0,2315,2022-06-22,koreana,"해저도시인지 유토피아인지 모르겠고 이번 정식 업뎃을 통해남은 건 상어와의 앞바다 폭풍 교미밖에 없었음",2022-06-22,2022-06-22,False,14,8,0.541791200637817383,0,True,False,False
101436047,76561198998214652,0,5,2371,0,1052,2023-11-25,koreana,"   사자마자 세일하네",2021-10-22,2021-10-22,False,3,5,0.541666686534881592,0,True,False,True
51301677,76561198186042129,0,7,566,0,364,2023-12-03,koreana,"게임성 자체는 좋으나 스토리가 너무 없음 그냥 만들고 노는 게임이라고 생각됨 여러 엔딩을 만들어줬으면 함 목표 없이 그냥 표류만 하다보니 게임 플레이 타임이 줄어들 수 밖에 없음   ",2019-06-19,2019-06-19,False,4,0,0.541666686534881592,0,True,False,True
42927819,76561198104749884,206,4,2865,0,623,2022-07-31,koreana,"아직 업데이트가 더 필요한 것 같습니다 일단 즐길 수 있는 컨텐츠가 너무 작습니다계란과 상어고기 까지 가는데 식량테크도 그리 많지 않고 무인도에서 정박해서 얼마나 버티는 가가 관건인 거 같네요 게다가 일정 구간을 벗어나면 표류물이 없는 구간이 나오는데 자원을 얻으려면 다시 되돌아가야하는 상황이 오더군요 되돌아가는 데도 돛의 방향을 조정해도 속력이 안 나오고 제자리 걸음을 하게 나오더라고요 그럴 땐 노를 저어도 그렇게 속력이 나오지 않습니다 게다가 만든 구조물을 다시 분해할 수 없다는 것이하이테크로 가는데 짜증이 나더군요 상어의 공격모션도 이상하고 적도 상어밖에 없으니 지루합니다재미 없는 것은 아니나 가격에 비해 그다지 볼륨감이 없습니다",2018-06-22,2018-06-22,False,3,0,0.541666686534881592,0,True,False,True
126398573,76561198009393537,1134,396,11,0,11,2022-11-23,koreana,"재밌을꺼 같았는데     첨에 시작하면 판떼기에 실려 망망대해를 떠 다니는 모습으로 시작됨 바다에 플라스틱 나뭇조각 줍다보면 아니나 다를까  캡틴 본  처럼 족같은 상어새끼가 내 생명줄을 죠지고 있음 후딱 활 만들어서 대가리에 한방 놔주면 도망가는데 얼마나 얄밉던가   좀 있다보면 또 옴  너무 약올라 바닷속까지 추노해서 돔배기 회 쳐 놓으면 상어대가리 나옴 이거 또 좋다고 머리에 뒤집어 써봐야 아래위로 시야만 줄어들지   내 모습 볼 수 있지도 않고그러다 보면 첫 섬에 자동으로 박치기해서 들리게 되는데여기 들려서 검은 꽃 채집하다 뗏목 떠내려가는 바람에 빡쳐서 환불 사실  인칭이 너무 부담되어서 못 하겠음 늙은이들은 이 겜 접근하면 힘들거 같아 ",2022-11-24,2022-11-24,False,6,5,0.535121560096740723,0,True,False,False
43696508,76561198820726959,7,2,697,0,534,2020-06-30,koreana,"컨테츠 씹 고갈겜  시간 엔딩끝",2018-07-23,2018-07-23,False,3,0,0.532327592372894287,0,True,False,True
75784591,76561198227176900,0,2,3561,0,1670,2022-08-08,koreana,"업데이트 언제하냐 제발 빨리해라",2020-09-11,2020-09-11,False,3,0,0.528018593788146973,0,True,False,True
137494488,76561198834508351,0,39,623,0,623,2023-02-11,koreana,"열시간동안 바다에서 쓸애기만 주움쓰레기도 줍기가 힘드네요    내내 쓰레기만 줍다가 껏어요",2023-04-30,2023-04-30,False,1,0,0.523809552192687988,0,True,False,False
131857502,76561199090077277,0,4,469,0,96,2024-03-02,koreana,"이주헌 니가 하자메",2023-01-30,2023-01-30,False,1,1,0.523809552192687988,0,True,False,False
158301382,76561198356763227,0,1,5551,0,5462,2024-02-19,koreana,"잠을 못 자요",2024-02-14,2024-02-14,False,154,153,0.763519346714019775,6,False,False,True
156595681,76561198021618539,0,64,1410,0,814,2024-01-24,koreana," 거점에 배치한    이 머리 위에 전구만 계속 띄우며 우왕좌왕하는 버그 거점에 배치한    이 포만도가 꽉 찼음에도 먹이상자의 음식을  초당  개의 속도로 흡입하는 버그 거점에 배치한    이    수치가 크게 떨어진 상황에도 비어있는 온천을 이용하지 않는 버그 야생    에 초근접한 상태로 포획용 스피어를 던졌을때 높은 확률로 스피어가 증발하는 버그 냉장고에 냉동 특성이 있는    을 직접 할당했음에도 해당 냉장고를 방치하는 버그 인벤토리 재정렬 버튼을 누르면 음식의 유통기한이 초기화되는 버그 게임을 오랜 시간 구동하면 거점에서 일하는    들의 모션이 멈춰버리는 버그   그 외 당장 떠오르지 않지만 몰입을 방해했던 다른 여러가지 버그들 특정 상자에 특정 물품을 저장하도록 유도하는 기능이 없음 필요한 노동량에 비해 터무니없이 모자란 거점의     배치 제한수 끔찍하게 구린 화살 히트박스 난해하고 비직관적인 포획 확률 존재 이유를 알 수 없는 쓰다듬기 상호작용 지나치게 빨라 대처하기 힘든 야생    들의 공격 모션 초반 스타팅 지점 근처를 배회하는 거대하고 공포스러운 코끼리의 존재   기타 등등포켓몬 짝퉁이란 비판은 피할 수 없겠으나 그럼에도 나는 이 게임 정말 재밌게 즐기고 있음 아직까진 돈 아깝다는 생각도 안 듦 다만 개선할 문제도 굉장히 많이 보임 플레이타임   시간까진 시간가는줄도 모르고 즐겼고 그 뒤부터 슬슬 무시하기 힘든 결함들이 쌓이기 시작함 잠재력은 아주 많은 게임임 다른 유저들도 그래서 반응이 좋은 거겠지남은 건 개발진이 철저한    로 유저들의 성원에 보답하는 일 뿐이다이걸 잘 해낸다면 겜프릭을 먼지가 될 때까지 시원하게 두들겨패줄 수 있을 것이고못 해내고     안 하고   유기한다면 이 게임사는 몇몇 유저들이 걱정한대로 짝퉁 상품으로 한탕 해먹고 빠진 쓰레기들로 남을거임잘 즐겼는데도 비추천 리뷰를 작성한 이유는이렇게 써야 개발진이 볼 것 같아서   ",2024-01-23,2024-01-23,False,78,1,0.667776286602020264,6,True,False,True
156676660,76561198317241468,0,1,5140,0,535,2024-02-11,koreana,"여자친구가 저보다 팰들을 더 귀여워해요",2024-01-24,2024-01-24,False,392,681,0.617145240306854248,0,True,False,True
156703307,76561198056947164,111,13,586,0,339,2024-01-26,koreana,"재밌는데 버그가 너무 많아서 게임이 심하게 피곤해짐",2024-01-24,2024-01-24,False,15,0,0.599602103233337402,0,True,False,True
157384750,76561198022245545,53,1,4713,0,1968,2024-02-12,koreana,"햐   팔아먹었으면 핵좀 이제 좀 잡아라   몇날 몇일 한거 핵으로 인해서 다 날라가고 어이없네   몇날 몇일 미친듯이 달리며 잼게 게임하다가 핵쟁이 때문에 모든게 다 날라가고 현타 와서 평가 적는다   ",2024-02-02,2024-02-02,False,67,11,0.572040796279907227,19,True,False,True
158742787,76561199637801616,1,1,4757,0,1834,2024-04-14,koreana,"조빠지게했는데 저장안됌                   ",2024-02-20,2024-02-20,False,19,3,0.566260814666748047,0,True,False,True
156468991,76561198194490957,270,48,3468,0,3361,2024-02-19,koreana,"길드원이 오프라인일때 길드장이 길드를 탈퇴하면 세이브가 깨지는 버그가 있음게임이 강종되면 세이브가 깨지는 버그가 있음램 누수가 심해 게임을 오래하면 게임이 갑자기 꺼지는 버그가 있음세번째 줄의 버그가 두번째 줄의 버그와 연관되어 갑자기 게임하다가 튕기고 세이브가 깨지는 경우가 있음저녁까지 게임 잘 하다가 다음날 아침에 게임 켜보면 세이브가 깨지는 버그가 있음",2024-01-21,2024-01-31,False,3,0,0.548717975616455078,0,True,False,True
156804333,76561198141587797,189,14,2779,0,2708,2024-02-02,koreana,"업데이트 하니깐 시바 맵이 날라갔어요  같은 얼리게임",2024-01-26,2024-01-26,False,4,1,0.54665142297744751,3,True,False,True
156788067,76561199144741000,4,1,2036,0,786,2024-03-24,koreana,"무슨 이런겜이 다있나요 아무일 없이 잘 되다가 갑자기 무슨 업데이트를 하라면서 들어가 지지도 않고  ",2024-01-25,2024-01-25,False,3,0,0.54145437479019165,0,True,False,True
156791058,76561199232459681,0,1,6018,5,2411,2024-05-03,koreana,"고양이가 컴퓨터 꺼서 다시켜서 업뎃하라길레 업뎃하고 게임 접속 했는데 하나뿐인 서버가 없어졌어요",2024-01-26,2024-01-26,False,2,1,0.533678770065307617,0,True,False,True
157429107,76561199128413554,0,1,5427,0,3786,2024-02-15,koreana,"아직까진 버그가 너무 많음 게임 개 대충만든거 같음  엔드컨텐츠 소모가 너무 빠름  아직 베타이니 기다려보겠음",2024-02-03,2024-02-03,False,3,0,0.529182910919189453,0,True,False,True
157024041,76561199154351185,41,2,2329,0,1491,2024-02-05,koreana,"씨발 진짜 이상한 곳에서 좆버그 개처걸리네",2024-01-28,2024-01-28,False,2,0,0.528795838356018066,0,True,False,True
157239741,76561198414228102,49,1,8120,1,2637,2024-04-28,koreana,"버그 너무 심함 뭐만하면 백섭되고 뭐만 하면 세이브 파일 사라지고게임 진행이 어려울 정도로 버그가 심해요고쳐지기 전까지 봉인해두겠습니다살다살다 겜 리뷰 쓰기는 첨인데 그걸 비추천으로 쓰게 될줄은 저도 몰랐죠",2024-01-31,2024-01-31,False,3,0,0.526315808296203613,0,True,False,True
158459196,76561199567493876,1,1,1356,0,623,2024-02-24,koreana,"컴퓨터가 좋은데 존나 튕김",2024-02-17,2024-02-17,False,1,0,0.523809552192687988,0,True,False,True
157384111,76561198364096264,76,5,3573,0,2482,2024-02-22,koreana,"시이발 버그겜",2024-02-02,2024-02-02,False,1,0,0.523809552192687988,0,True,False,True
157240696,76561198821070790,0,3,5110,237,2108,2024-04-25,koreana,"  인 서버로 여는건 저장 제대로 안되고 계속 이상하게 도감이랑 지도는 그대로 놔두고 나머지 데이터가 날아가는데 수동 백업해둬도 복구 안됨   명이서 하려고   인 열어서 판건데 그마저도 서버 여는사람이 컴터가 아무리 좋아도 렉걸리는와중에    모드는 나오고 서버 관리자는   살 신입 한명이라는 말이있고    아무리 얼엑이라지만 서버 최적화나 해 동접자 어제    만명 넘었잖아 게임 판 돈 다 어따 써먹는거야 ",2024-01-31,2024-01-31,False,1,0,0.523809552192687988,0,True,False,True
158359588,76561199045999001,0,1,7458,0,7279,2024-02-26,koreana,"씨발    시간 동안 한 서버 날려 버리는   망겜",2024-02-15,2024-02-15,False,3,1,0.52173912525177002,0,True,False,True
158243261,76561198866497849,25,9,8828,311,3009,2024-05-02,koreana,"버그 너무 많이 거리 애휴",2024-02-14,2024-02-14,False,1,0,0.519999980926513672,0,True,True,True
158348873,76561198854195341,0,7,8553,0,8489,2024-03-01,koreana,"뭐 배꼈다는 말은 많지만 이 게임 자체가 재밌었음탐험  크래프팅  생존  수집 등 소재들도 신선하고 그래픽도 좋고 후반부까지도 컨텐츠가 끊이질 않았음다만 얼액인거 감안해도 출시초기부터 현재까지 자잘한 버그부터 치명적인 버그 너무 많고 패치도 빨리 안되고  미친듯이 재밌게 했는데 결국 버그 치명타 맞고 다시 할 엄두도 안나고 화나 미칠것같아 그만하려고 한다먼 훗날 정출되서 버그 잡으면 돌아올지 생각해볼게쓰잘데없는 이벤트 열지말고 버그나 잡아 망할것들아",2024-02-15,2024-02-15,False,3,0,0.513619005680084229,0,True,False,True
156705523,76561198285973434,0,55,116,0,116,2024-01-24,koreana," 시간 찍먹후 과연이게임 얼마나갈까 생각하며 환불  정식출시하면 다시삼 안사겠단소리 ",2024-01-25,2024-01-25,False,5,0,0.508065938949584961,0,True,False,True
156926924,76561198219929853,0,9,673,0,666,2024-01-27,koreana,"   무한로딩 계속 걸리네",2024-01-27,2024-01-27,False,3,0,0.506729662418365479,0,True,False,True
157108238,76561198357533387,0,1,4174,0,1070,2024-02-25,koreana,"재밌고 다 좋은데 팅김 너무 심함",2024-01-29,2024-01-29,False,1,0,0.505494534969329834,0,True,False,True
157104439,76561199173259374,0,1,3484,0,790,2024-03-24,koreana,"맵이  버그로 사라지는  망겜",2024-01-29,2024-01-29,False,1,0,0.505494534969329834,0,True,False,True
157100021,76561199197711647,0,1,2366,0,1502,2024-03-26,koreana,"멀티안됨 활성화자체가안됨",2024-01-29,2024-01-29,False,1,0,0.505494534969329834,0,True,False,True
157130633,76561199315981596,19,1,874,0,127,2024-02-10,koreana,"영상 재밌어서 구매해서 하려 했는데   분 하다 오류가 생겨서 블랙스크린으로 아예 실행 자체가 안됩니다  인터넷에서 다른 방식으로 찾아가며 켰다 껏다 반복도 해보고 오래 걸리나 해서 한   분도 틀어놓기도 했는데 역시 실행 자체가 안되네요    어떻게 해야 하나 모르겠습니다    컴퓨터 사양이 좋지 않다 싶으신 분들은 구매하기 전에 다시 한번 생각해보세요",2024-01-30,2024-01-30,False,4,0,0.50519031286239624,0,True,False,True
158066893,76561199549758741,0,1,26842,0,18068,2024-04-03,koreana,"버그나 똑바로 고치고 만들길 게임도중에 컴퓨터전원이 나갔는데 몇백시간 공들여하던 서버가 통째로사라짐이것말고도 잔버그는 수도없이 많치만 이건너무 심한게아닌가  다들조심하세요 서버가 통째로 없어집니다 내서버 당장 돌려놓으셈",2024-02-11,2024-02-11,False,6,0,0.505076169967651367,0,True,False,True
157263132,76561198805483002,0,1,3335,0,2271,2024-02-25,koreana,"서버 유지하는 사람으로써 아무 얼리라지만 이정도 버그와 백섭이 말이 되나 싶습니다 다른 서버 유지하는 사람들 얘기 들어봐도 롤백    번은 다 당하는 것 같던데 복구도 어렵고 처음에나 데이터 날아갔을때 다시 하면 되는거지 하고 으쌰으쌰 했지 나중가서는 다들 지쳐서 결국 서버 닫았습니다  서버 안정화가 언제 될지 모르겠지만 멀티로 하시는거 굉장히 비추천 하고요 진짜 피로도 개심합니다 ",2024-02-01,2024-02-01,False,1,0,0.502074658870697021,0,True,False,True
162787153,76561198113011254,0,1,14806,771,14033,2024-04-29,koreana,"패치 이후 게임이 접속 후에 멈추는데  재설치를 해도 계속 멈춤 했던 모든 것들이 증발해버렸는데  다시 하자니 엄두가 안남 ",2024-04-13,2024-04-13,False,6,1,0.501824796199798584,0,True,False,True
157369678,76561198383657631,7,1,3487,0,3461,2024-02-02,koreana,"넷상에서 엄청 난리길래 기대했는데 실망이 큼 아크 서바이벌에서 공룡이 포켓몬 같은 것으로 바뀌었다는 것 뿐 특별한 것을 느끼지 못했음 플레이타임 늘리기 용인지 크래프팅이나 하우징도 불편하고 복잡하고 펫 시스템도 마찬가지얼엑인 점을 감안하면 앞으로 어떤 컨텐츠와 편의성을 도입할지 지켜봐야겠지만 참신한 컨텐츠를 만들어 내지 못하면 결국 카피게임에 불과한 게임으로 남게 될 듯 ",2024-02-02,2024-02-02,False,1,0,0.501510560512542725,0,True,False,True
